customerid,rank,stockcode,ranking_score,churn_prob,pred_purchases,p_alive,retention_action
13243.0,2,22083,0.07046915,0.5822550536116726,0.36030435077116235,0.9231539961137918,Personalized recommendation
13243.0,3,22940,0.06152903,0.5822550536116726,0.36030435077116235,0.9231539961137918,Personalized recommendation
13243.0,4,22568,0.047671907,0.5822550536116726,0.36030435077116235,0.9231539961137918,Personalized recommendation
13243.0,5,23256,0.04450844,0.5822550536116726,0.36030435077116235,0.9231539961137918,Personalized recommendation
13243.0,6,20969,0.04372349,0.5822550536116726,0.36030435077116235,0.9231539961137918,Personalized recommendation
13243.0,7,22326,0.03103322,0.5822550536116726,0.36030435077116235,0.9231539961137918,Personalized recommendation
13243.0,8,22629,0.030526824,0.5822550536116726,0.36030435077116235,0.9231539961137918,Personalized recommendation
13243.0,9,22749,0.02654012,0.5822550536116726,0.36030435077116235,0.9231539961137918,Personalized recommendation
13243.0,10,22551,0.024482546,0.5822550536116726,0.36030435077116235,0.9231539961137918,Personalized recommendation
13244.0,1,21621,0.007909169,0.5424064089735132,0.833289686983821,1.0,Personalized recommendation
13244.0,2,23174,0.0068328218,0.5424064089735132,0.833289686983821,1.0,Personalized recommendation
13244.0,3,23298,0.0060741473,0.5424064089735132,0.833289686983821,1.0,Personalized recommendation
13244.0,4,23172,0.0058515663,0.5424064089735132,0.833289686983821,1.0,Personalized recommendation
13244.0,5,23013,0.0052473666,0.5424064089735132,0.833289686983821,1.0,Personalized recommendation
13244.0,6,23175,0.00513126,0.5424064089735132,0.833289686983821,1.0,Personalized recommendation
13244.0,7,23163,0.004691792,0.5424064089735132,0.833289686983821,1.0,Personalized recommendation
13244.0,8,23173,0.0024641836,0.5424064089735132,0.833289686983821,1.0,Personalized recommendation
13244.0,9,22800,0.0014218497,0.5424064089735132,0.833289686983821,1.0,Personalized recommendation
13244.0,10,23252,0.0012874018,0.5424064089735132,0.833289686983821,1.0,Personalized recommendation
13245.0,1,21790,0.70733047,0.8232760237812244,0.14096586804098546,1.0,Retention email campaign
13245.0,2,22077,0.5573728,0.8232760237812244,0.14096586804098546,1.0,Retention email campaign
13245.0,3,21888,0.510659,0.8232760237812244,0.14096586804098546,1.0,Retention email campaign
13245.0,4,21314,0.49378157,0.8232760237812244,0.14096586804098546,1.0,Retention email campaign
13245.0,5,22585,0.48593643,0.8232760237812244,0.14096586804098546,1.0,Retention email campaign
13245.0,6,22112,0.46109787,0.8232760237812244,0.14096586804098546,1.0,Retention email campaign
13245.0,7,85049A,0.44630787,0.8232760237812244,0.14096586804098546,1.0,Retention email campaign
13245.0,8,22113,0.44391525,0.8232760237812244,0.14096586804098546,1.0,Retention email campaign
13245.0,9,22835,0.39225027,0.8232760237812244,0.14096586804098546,1.0,Retention email campaign
13245.0,10,22111,0.37960064,0.8232760237812244,0.14096586804098546,1.0,Retention email campaign
13246.0,1,22469,0.8649997,0.29455424507998645,1.6024475416321484,0.9293364048340321,Standard recommendation
13246.0,2,21429,0.8571935,0.29455424507998645,1.6024475416321484,0.9293364048340321,Standard recommendation
13246.0,3,22382,0.8491489,0.29455424507998645,1.6024475416321484,0.9293364048340321,Standard recommendation
13246.0,4,22867,0.8477306,0.29455424507998645,1.6024475416321484,0.9293364048340321,Standard recommendation
13246.0,5,84378,0.83597475,0.29455424507998645,1.6024475416321484,0.9293364048340321,Standard recommendation
13246.0,6,20727,0.80615586,0.29455424507998645,1.6024475416321484,0.9293364048340321,Standard recommendation
13246.0,7,84836,0.77601236,0.29455424507998645,1.6024475416321484,0.9293364048340321,Standard recommendation
13246.0,8,22646,0.7693417,0.29455424507998645,1.6024475416321484,0.9293364048340321,Standard recommendation
13246.0,9,20973,0.7655498,0.29455424507998645,1.6024475416321484,0.9293364048340321,Standard recommendation
13246.0,10,21080,0.76318884,0.29455424507998645,1.6024475416321484,0.9293364048340321,Standard recommendation
13248.0,1,23313,0.9092906,0.6792319316966439,0.788972720598507,0.8912293973406261,Personalized recommendation
13248.0,2,23344,0.8798546,0.6792319316966439,0.788972720598507,0.8912293973406261,Personalized recommendation
13248.0,3,22423,0.86574227,0.6792319316966439,0.788972720598507,0.8912293973406261,Personalized recommendation
13248.0,4,22629,0.8654581,0.6792319316966439,0.788972720598507,0.8912293973406261,Personalized recommendation
13248.0,5,22698,0.8632916,0.6792319316966439,0.788972720598507,0.8912293973406261,Personalized recommendation
13248.0,6,22139,0.86042345,0.6792319316966439,0.788972720598507,0.8912293973406261,Personalized recommendation
13248.0,7,22697,0.84837633,0.6792319316966439,0.788972720598507,0.8912293973406261,Personalized recommendation
13248.0,8,22138,0.84828436,0.6792319316966439,0.788972720598507,0.8912293973406261,Personalized recommendation
13248.0,9,23175,0.8337109,0.6792319316966439,0.788972720598507,0.8912293973406261,Personalized recommendation
13248.0,10,47566,0.8311921,0.6792319316966439,0.788972720598507,0.8912293973406261,Personalized recommendation
13249.0,1,20685,0.073306896,0.3892572885669575,1.1580626801496698,0.9861315410431449,Standard recommendation
13249.0,2,84946,0.030813834,0.3892572885669575,1.1580626801496698,0.9861315410431449,Standard recommendation
13249.0,3,48187,0.022528019,0.3892572885669575,1.1580626801496698,0.9861315410431449,Standard recommendation
13249.0,4,21232,0.012366243,0.3892572885669575,1.1580626801496698,0.9861315410431449,Standard recommendation
13249.0,5,48194,0.011034012,0.3892572885669575,1.1580626801496698,0.9861315410431449,Standard recommendation
13249.0,6,23109,0.004952538,0.3892572885669575,1.1580626801496698,0.9861315410431449,Standard recommendation
13249.0,7,48184,0.0038344811,0.3892572885669575,1.1580626801496698,0.9861315410431449,Standard recommendation
13249.0,8,23408,0.0033010948,0.3892572885669575,1.1580626801496698,0.9861315410431449,Standard recommendation
13249.0,9,23298,0.0022290323,0.3892572885669575,1.1580626801496698,0.9861315410431449,Standard recommendation
13249.0,10,22055,0.002037057,0.3892572885669575,1.1580626801496698,0.9861315410431449,Standard recommendation
13250.0,1,85123A,0.1343519,0.9091125688058537,0.15493987864243555,0.503435688319306,Retention email campaign
13250.0,2,22114,0.032751955,0.9091125688058537,0.15493987864243555,0.503435688319306,Retention email campaign
13250.0,3,22111,0.025998924,0.9091125688058537,0.15493987864243555,0.503435688319306,Retention email campaign
13250.0,4,23355,0.0068676826,0.9091125688058537,0.15493987864243555,0.503435688319306,Retention email campaign
13250.0,5,84029E,0.0059638103,0.9091125688058537,0.15493987864243555,0.503435688319306,Retention email campaign
13250.0,6,22113,0.005144951,0.9091125688058537,0.15493987864243555,0.503435688319306,Retention email campaign
13250.0,7,82494L,0.0025614542,0.9091125688058537,0.15493987864243555,0.503435688319306,Retention email campaign
13250.0,8,21733,0.0022537594,0.9091125688058537,0.15493987864243555,0.503435688319306,Retention email campaign
13250.0,9,22835,0.0018059871,0.9091125688058537,0.15493987864243555,0.503435688319306,Retention email campaign
13250.0,10,21485,0.0013744902,0.9091125688058537,0.15493987864243555,0.503435688319306,Retention email campaign
13251.0,1,21034,0.0469151,0.9500843442993837,0.15208614815142377,1.0,Retention email campaign
13251.0,2,22866,0.012631275,0.9500843442993837,0.15208614815142377,1.0,Retention email campaign
13251.0,3,22633,0.0067899353,0.9500843442993837,0.15208614815142377,1.0,Retention email campaign
13251.0,4,22865,0.003178695,0.9500843442993837,0.15208614815142377,1.0,Retention email campaign
13251.0,5,20974,0.003116131,0.9500843442993837,0.15208614815142377,1.0,Retention email campaign
13251.0,6,23077,0.003002481,0.9500843442993837,0.15208614815142377,1.0,Retention email campaign
13251.0,7,20975,0.0027050185,0.9500843442993837,0.15208614815142377,1.0,Retention email campaign
13251.0,8,22632,0.0017882439,0.9500843442993837,0.15208614815142377,1.0,Retention email campaign
13251.0,9,22867,0.00148349,0.9500843442993837,0.15208614815142377,1.0,Retention email campaign
13251.0,10,22419,0.00085358514,0.9500843442993837,0.15208614815142377,1.0,Retention email campaign
13252.0,1,22138,0.010622586,0.9770367051407113,0.1935184400566013,0.7898138954940365,Retention email campaign
13252.0,2,85099B,0.004077048,0.9770367051407113,0.1935184400566013,0.7898138954940365,Retention email campaign
13252.0,3,22355,0.0015181972,0.9770367051407113,0.1935184400566013,0.7898138954940365,Retention email campaign
13252.0,4,20718,0.0011498153,0.9770367051407113,0.1935184400566013,0.7898138954940365,Retention email campaign
13252.0,5,22382,0.00089270866,0.9770367051407113,0.1935184400566013,0.7898138954940365,Retention email campaign
13252.0,6,22386,0.0008661782,0.9770367051407113,0.1935184400566013,0.7898138954940365,Retention email campaign
13252.0,7,20717,0.0007768073,0.9770367051407113,0.1935184400566013,0.7898138954940365,Retention email campaign
13252.0,8,21561,0.00060946005,0.9770367051407113,0.1935184400566013,0.7898138954940365,Retention email campaign
13252.0,9,22356,0.00058239023,0.9770367051407113,0.1935184400566013,0.7898138954940365,Retention email campaign
13252.0,10,22384,0.0005705794,0.9770367051407113,0.1935184400566013,0.7898138954940365,Retention email campaign
13253.0,1,85183A,0.12398125,0.7723048378258244,0.4585195444499519,0.9529907624512679,Retention email campaign
13253.0,2,22952,0.11543639,0.7723048378258244,0.4585195444499519,0.9529907624512679,Retention email campaign
13253.0,3,22946,0.014219852,0.7723048378258244,0.4585195444499519,0.9529907624512679,Retention email campaign
13253.0,4,21779,0.004631459,0.7723048378258244,0.4585195444499519,0.9529907624512679,Retention email campaign
13253.0,5,84595E,0.0029181854,0.7723048378258244,0.4585195444499519,0.9529907624512679,Retention email campaign
13253.0,6,21275,0.0025359725,0.7723048378258244,0.4585195444499519,0.9529907624512679,Retention email campaign
13253.0,7,84032A,0.0023000797,0.7723048378258244,0.4585195444499519,0.9529907624512679,Retention email campaign
13253.0,8,84519B,0.0021900898,0.7723048378258244,0.4585195444499519,0.9529907624512679,Retention email campaign
13253.0,9,22123,0.002044412,0.7723048378258244,0.4585195444499519,0.9529907624512679,Retention email campaign
13253.0,10,84031A,0.0016624595,0.7723048378258244,0.4585195444499519,0.9529907624512679,Retention email campaign
13254.0,1,82484,0.025318775,0.9959621637906819,0.1632485638743768,1.0,Retention email campaign
13254.0,2,47566,0.023152722,0.9959621637906819,0.1632485638743768,1.0,Retention email campaign
13254.0,3,22424,0.0089020645,0.9959621637906819,0.1632485638743768,1.0,Retention email campaign
13254.0,4,21932,0.0076279175,0.9959621637906819,0.1632485638743768,1.0,Retention email campaign
13254.0,5,22427,0.0068338965,0.9959621637906819,0.1632485638743768,1.0,Retention email campaign
13254.0,6,22796,0.0042351736,0.9959621637906819,0.1632485638743768,1.0,Retention email campaign
13254.0,7,82494L,0.0042260434,0.9959621637906819,0.1632485638743768,1.0,Retention email campaign
13254.0,8,46000S,0.0041467203,0.9959621637906819,0.1632485638743768,1.0,Retention email campaign
13254.0,9,22296,0.0036928318,0.9959621637906819,0.1632485638743768,1.0,Retention email campaign
13254.0,10,22766,0.0035626546,0.9959621637906819,0.1632485638743768,1.0,Retention email campaign
13255.0,1,21915,0.82105356,0.8503005027242712,0.22344663417577548,0.7411479402552702,Retention email campaign
13255.0,2,21080,0.7774786,0.8503005027242712,0.22344663417577548,0.7411479402552702,Retention email campaign
13255.0,3,82494L,0.6262142,0.8503005027242712,0.22344663417577548,0.7411479402552702,Retention email campaign
13255.0,4,21790,0.5821071,0.8503005027242712,0.22344663417577548,0.7411479402552702,Retention email campaign
13255.0,5,22768,0.53556484,0.8503005027242712,0.22344663417577548,0.7411479402552702,Retention email campaign
13255.0,6,21094,0.47610715,0.8503005027242712,0.22344663417577548,0.7411479402552702,Retention email campaign
13255.0,7,20725,0.36497828,0.8503005027242712,0.22344663417577548,0.7411479402552702,Retention email campaign
13255.0,8,21890,0.34616172,0.8503005027242712,0.22344663417577548,0.7411479402552702,Retention email campaign
13255.0,9,21791,0.32406145,0.8503005027242712,0.22344663417577548,0.7411479402552702,Retention email campaign
13255.0,10,84347,0.31800216,0.8503005027242712,0.22344663417577548,0.7411479402552702,Retention email campaign
13257.0,1,22086,0.0070898533,0.839888140222519,0.13960493540759775,1.0,Retention email campaign
13257.0,2,22940,0.0054686884,0.839888140222519,0.13960493540759775,1.0,Retention email campaign
13257.0,3,22910,0.0041332575,0.839888140222519,0.13960493540759775,1.0,Retention email campaign
13257.0,4,22586,0.002037943,0.839888140222519,0.13960493540759775,1.0,Retention email campaign
13257.0,5,22952,0.001949842,0.839888140222519,0.13960493540759775,1.0,Retention email campaign
13257.0,6,22141,0.0018139473,0.839888140222519,0.13960493540759775,1.0,Retention email campaign
13257.0,7,22941,0.0017077528,0.839888140222519,0.13960493540759775,1.0,Retention email campaign
13257.0,8,22568,0.001281344,0.839888140222519,0.13960493540759775,1.0,Retention email campaign
13257.0,9,22138,0.0012575017,0.839888140222519,0.13960493540759775,1.0,Retention email campaign
13257.0,10,22946,0.0010779543,0.839888140222519,0.13960493540759775,1.0,Retention email campaign
13258.0,1,85123A,0.9528032,0.8805964742339466,0.5576364433037514,0.8869475146783039,Retention email campaign
13258.0,2,71053,0.8989385,0.8805964742339466,0.5576364433037514,0.8869475146783039,Retention email campaign
13258.0,3,21754,0.8946101,0.8805964742339466,0.5576364433037514,0.8869475146783039,Retention email campaign
13258.0,4,22465,0.87546194,0.8805964742339466,0.5576364433037514,0.8869475146783039,Retention email campaign
13258.0,5,21733,0.86943525,0.8805964742339466,0.5576364433037514,0.8869475146783039,Retention email campaign
13258.0,6,22470,0.86571133,0.8805964742339466,0.5576364433037514,0.8869475146783039,Retention email campaign
13258.0,7,21755,0.8604642,0.8805964742339466,0.5576364433037514,0.8869475146783039,Retention email campaign
13258.0,8,22784,0.85999,0.8805964742339466,0.5576364433037514,0.8869475146783039,Retention email campaign
13258.0,9,22469,0.8552164,0.8805964742339466,0.5576364433037514,0.8869475146783039,Retention email campaign
13258.0,10,22464,0.8541248,0.8805964742339466,0.5576364433037514,0.8869475146783039,Retention email campaign
13259.0,1,22413,0.9701534,0.9916808607346221,0.44929172298473,0.598394565378093,Retention email campaign
13259.0,2,82483,0.9698316,0.9916808607346221,0.44929172298473,0.598394565378093,Retention email campaign
13259.0,3,21175,0.9687876,0.9916808607346221,0.44929172298473,0.598394565378093,Retention email campaign
13259.0,4,85152,0.96866894,0.9916808607346221,0.44929172298473,0.598394565378093,Retention email campaign
13259.0,5,22109,0.964981,0.9916808607346221,0.44929172298473,0.598394565378093,Retention email campaign
13259.0,6,21174,0.9589582,0.9916808607346221,0.44929172298473,0.598394565378093,Retention email campaign
13259.0,7,21166,0.95437557,0.9916808607346221,0.44929172298473,0.598394565378093,Retention email campaign
13259.0,8,21181,0.9543013,0.9916808607346221,0.44929172298473,0.598394565378093,Retention email campaign
13259.0,9,22117,0.9490156,0.9916808607346221,0.44929172298473,0.598394565378093,Retention email campaign
13259.0,10,22071,0.9485339,0.9916808607346221,0.44929172298473,0.598394565378093,Retention email campaign
13261.0,1,48194,0.89095634,0.8673147086237937,0.3588441218592125,0.6388929330120537,Retention email campaign
13261.0,2,21621,0.8821101,0.8673147086237937,0.3588441218592125,0.6388929330120537,Retention email campaign
13261.0,3,48188,0.8813621,0.8673147086237937,0.3588441218592125,0.6388929330120537,Retention email campaign
13261.0,4,48111,0.86059284,0.8673147086237937,0.3588441218592125,0.6388929330120537,Retention email campaign
13261.0,5,47566,0.82352746,0.8673147086237937,0.3588441218592125,0.6388929330120537,Retention email campaign
13261.0,6,48129,0.82243013,0.8673147086237937,0.3588441218592125,0.6388929330120537,Retention email campaign
13261.0,7,23284,0.80918616,0.8673147086237937,0.3588441218592125,0.6388929330120537,Retention email campaign
13261.0,8,23283,0.7506044,0.8673147086237937,0.3588441218592125,0.6388929330120537,Retention email campaign
13261.0,9,22115,0.70469725,0.8673147086237937,0.3588441218592125,0.6388929330120537,Retention email campaign
13261.0,10,20685,0.6515993,0.8673147086237937,0.3588441218592125,0.6388929330120537,Retention email campaign
13262.0,1,84879,0.17291059,0.8591913470144869,0.36570657945291624,0.8893204096424514,Retention email campaign
13262.0,2,21485,0.11937873,0.8591913470144869,0.36570657945291624,0.8893204096424514,Retention email campaign
13262.0,3,84029E,0.08274708,0.8591913470144869,0.36570657945291624,0.8893204096424514,Retention email campaign
13262.0,4,20679,0.021087265,0.8591913470144869,0.36570657945291624,0.8893204096424514,Retention email campaign
13262.0,5,21754,0.018069424,0.8591913470144869,0.36570657945291624,0.8893204096424514,Retention email campaign
13262.0,6,21620,0.016826326,0.8591913470144869,0.36570657945291624,0.8893204096424514,Retention email campaign
13262.0,7,84946,0.015845636,0.8591913470144869,0.36570657945291624,0.8893204096424514,Retention email campaign
13262.0,8,22169,0.014694455,0.8591913470144869,0.36570657945291624,0.8893204096424514,Retention email campaign
13262.0,9,22652,0.012268773,0.8591913470144869,0.36570657945291624,0.8893204096424514,Retention email campaign
13262.0,10,21314,0.01188488,0.8591913470144869,0.36570657945291624,0.8893204096424514,Retention email campaign
13263.0,1,22998,0.9861733,0.008302982901610955,5.583912846094808,0.9849675436974983,Standard recommendation
13263.0,2,21770,0.9858576,0.008302982901610955,5.583912846094808,0.9849675436974983,Standard recommendation
13263.0,3,82583,0.9853881,0.008302982901610955,5.583912846094808,0.9849675436974983,Standard recommendation
13263.0,4,23014,0.9829064,0.008302982901610955,5.583912846094808,0.9849675436974983,Standard recommendation
13263.0,5,23301,0.9825293,0.008302982901610955,5.583912846094808,0.9849675436974983,Standard recommendation
13263.0,6,23300,0.982373,0.008302982901610955,5.583912846094808,0.9849675436974983,Standard recommendation
13263.0,7,23330,0.97982925,0.008302982901610955,5.583912846094808,0.9849675436974983,Standard recommendation
13263.0,8,23209,0.9795033,0.008302982901610955,5.583912846094808,0.9849675436974983,Standard recommendation
13263.0,9,23321,0.97940665,0.008302982901610955,5.583912846094808,0.9849675436974983,Standard recommendation
13263.0,10,23207,0.97922635,0.008302982901610955,5.583912846094808,0.9849675436974983,Standard recommendation
13264.0,1,22086,0.31758836,0.9337865726909903,0.13761213917877163,1.0,Retention email campaign
13264.0,2,84879,0.06334375,0.9337865726909903,0.13761213917877163,1.0,Retention email campaign
13264.0,3,84946,0.061114904,0.9337865726909903,0.13761213917877163,1.0,Retention email campaign
13264.0,4,22910,0.04806673,0.9337865726909903,0.13761213917877163,1.0,Retention email campaign
13264.0,5,21314,0.018561948,0.9337865726909903,0.13761213917877163,1.0,Retention email campaign
13264.0,6,22959,0.015546458,0.9337865726909903,0.13761213917877163,1.0,Retention email campaign
13264.0,7,22423,0.011996777,0.9337865726909903,0.13761213917877163,1.0,Retention email campaign
13264.0,8,82483,0.009401907,0.9337865726909903,0.13761213917877163,1.0,Retention email campaign
13264.0,9,82486,0.005912061,0.9337865726909903,0.13761213917877163,1.0,Retention email campaign
13264.0,10,22791,0.0047103907,0.9337865726909903,0.13761213917877163,1.0,Retention email campaign
13265.0,1,84879,0.97514004,0.46280941112200225,0.8103535648391391,0.8557293924671244,Personalized recommendation
13265.0,2,84946,0.9742887,0.46280941112200225,0.8103535648391391,0.8557293924671244,Personalized recommendation
13265.0,3,48187,0.9679561,0.46280941112200225,0.8103535648391391,0.8557293924671244,Personalized recommendation
13265.0,4,22720,0.9668323,0.46280941112200225,0.8103535648391391,0.8557293924671244,Personalized recommendation
13265.0,5,22178,0.95497113,0.46280941112200225,0.8103535648391391,0.8557293924671244,Personalized recommendation
13265.0,6,22791,0.9498122,0.46280941112200225,0.8103535648391391,0.8557293924671244,Personalized recommendation
13265.0,7,22966,0.9338245,0.46280941112200225,0.8103535648391391,0.8557293924671244,Personalized recommendation
13265.0,8,22993,0.93323594,0.46280941112200225,0.8103535648391391,0.8557293924671244,Personalized recommendation
13265.0,9,21212,0.931263,0.46280941112200225,0.8103535648391391,0.8557293924671244,Personalized recommendation
13265.0,10,84378,0.912778,0.46280941112200225,0.8103535648391391,0.8557293924671244,Personalized recommendation
13266.0,1,22328,0.94949436,0.009237512270793615,1.8579165179797974,0.9873767099099628,Standard recommendation
13266.0,2,23076,0.936796,0.009237512270793615,1.8579165179797974,0.9873767099099628,Standard recommendation
13266.0,3,22064,0.9269812,0.009237512270793615,1.8579165179797974,0.9873767099099628,Standard recommendation
13266.0,4,22629,0.9191416,0.009237512270793615,1.8579165179797974,0.9873767099099628,Standard recommendation
13266.0,5,22418,0.9159623,0.009237512270793615,1.8579165179797974,0.9873767099099628,Standard recommendation
13266.0,6,21484,0.9154489,0.009237512270793615,1.8579165179797974,0.9873767099099628,Standard recommendation
13266.0,7,10125,0.90736306,0.009237512270793615,1.8579165179797974,0.9873767099099628,Standard recommendation
13266.0,8,21242,0.90497494,0.009237512270793615,1.8579165179797974,0.9873767099099628,Standard recommendation
13266.0,9,21136,0.89616215,0.009237512270793615,1.8579165179797974,0.9873767099099628,Standard recommendation
13266.0,10,22644,0.8949737,0.009237512270793615,1.8579165179797974,0.9873767099099628,Standard recommendation
13267.0,1,79321,0.97647506,0.0005327383526967025,2.853158767787819,0.994558261611148,Standard recommendation
13267.0,2,22726,0.9698517,0.0005327383526967025,2.853158767787819,0.994558261611148,Standard recommendation
13267.0,3,22867,0.96894497,0.0005327383526967025,2.853158767787819,0.994558261611148,Standard recommendation
13267.0,4,23109,0.9675079,0.0005327383526967025,2.853158767787819,0.994558261611148,Standard recommendation
13267.0,5,22801,0.965024,0.0005327383526967025,2.853158767787819,0.994558261611148,Standard recommendation
13267.0,6,22629,0.954863,0.0005327383526967025,2.853158767787819,0.994558261611148,Standard recommendation
13267.0,7,21485,0.9457462,0.0005327383526967025,2.853158767787819,0.994558261611148,Standard recommendation
13267.0,8,21669,0.94290555,0.0005327383526967025,2.853158767787819,0.994558261611148,Standard recommendation
13267.0,9,21484,0.9426952,0.0005327383526967025,2.853158767787819,0.994558261611148,Standard recommendation
13267.0,10,22111,0.94103056,0.0005327383526967025,2.853158767787819,0.994558261611148,Standard recommendation
13268.0,1,22815,0.96004385,0.10556792315353171,1.723660988023313,0.8318669141897668,Standard recommendation
13268.0,2,21175,0.9395311,0.10556792315353171,1.723660988023313,0.8318669141897668,Standard recommendation
13268.0,3,22419,0.93228674,0.10556792315353171,1.723660988023313,0.8318669141897668,Standard recommendation
13268.0,4,20726,0.9237743,0.10556792315353171,1.723660988023313,0.8318669141897668,Standard recommendation
13268.0,5,22027,0.9154303,0.10556792315353171,1.723660988023313,0.8318669141897668,Standard recommendation
13268.0,6,21181,0.91145676,0.10556792315353171,1.723660988023313,0.8318669141897668,Standard recommendation
13268.0,7,22045,0.9053708,0.10556792315353171,1.723660988023313,0.8318669141897668,Standard recommendation
13268.0,8,22649,0.9025888,0.10556792315353171,1.723660988023313,0.8318669141897668,Standard recommendation
13268.0,9,21248,0.9006176,0.10556792315353171,1.723660988023313,0.8318669141897668,Standard recommendation
13268.0,10,82567,0.8973876,0.10556792315353171,1.723660988023313,0.8318669141897668,Standard recommendation
13269.0,1,85099B,0.97996557,0.004420011964797806,1.9458189836533377,0.9887200414904856,Standard recommendation
13269.0,2,22041,0.97176164,0.004420011964797806,1.9458189836533377,0.9887200414904856,Standard recommendation
13269.0,3,22197,0.966851,0.004420011964797806,1.9458189836533377,0.9887200414904856,Standard recommendation
13269.0,4,22555,0.96438605,0.004420011964797806,1.9458189836533377,0.9887200414904856,Standard recommendation
13269.0,5,22941,0.96157485,0.004420011964797806,1.9458189836533377,0.9887200414904856,Standard recommendation
13269.0,6,21137,0.9599241,0.004420011964797806,1.9458189836533377,0.9887200414904856,Standard recommendation
13269.0,7,22966,0.95674497,0.004420011964797806,1.9458189836533377,0.9887200414904856,Standard recommendation
13269.0,8,22666,0.9515689,0.004420011964797806,1.9458189836533377,0.9887200414904856,Standard recommendation
13269.0,9,22971,0.9476366,0.004420011964797806,1.9458189836533377,0.9887200414904856,Standard recommendation
13269.0,10,84692,0.9476215,0.004420011964797806,1.9458189836533377,0.9887200414904856,Standard recommendation
13270.0,1,79321,0.30896944,0.99321724772191,0.1679912377506292,1.0,Retention email campaign
13270.0,2,17084N,0.16257116,0.99321724772191,0.1679912377506292,1.0,Retention email campaign
13270.0,3,21635,0.06684135,0.99321724772191,0.1679912377506292,1.0,Retention email campaign
13270.0,4,15036,0.04944621,0.99321724772191,0.1679912377506292,1.0,Retention email campaign
13270.0,5,21650,0.025585257,0.99321724772191,0.1679912377506292,1.0,Retention email campaign
13270.0,6,21329,0.020570947,0.99321724772191,0.1679912377506292,1.0,Retention email campaign
13270.0,7,17061,0.017116126,0.99321724772191,0.1679912377506292,1.0,Retention email campaign
13270.0,8,15044A,0.016404303,0.99321724772191,0.1679912377506292,1.0,Retention email campaign
13270.0,9,21378,0.010678635,0.99321724772191,0.1679912377506292,1.0,Retention email campaign
13270.0,10,21678,0.010168679,0.99321724772191,0.1679912377506292,1.0,Retention email campaign
13273.0,1,17003,0.008292175,0.8507149139711934,0.6380193961001888,1.0,Retention email campaign
13273.0,2,22637,0.0040267883,0.8507149139711934,0.6380193961001888,1.0,Retention email campaign
13273.0,3,23310,0.0026480702,0.8507149139711934,0.6380193961001888,1.0,Retention email campaign
13273.0,4,23148,0.0018773244,0.8507149139711934,0.6380193961001888,1.0,Retention email campaign
13273.0,5,85111,0.0017939825,0.8507149139711934,0.6380193961001888,1.0,Retention email campaign
13273.0,6,23333,0.001453062,0.8507149139711934,0.6380193961001888,1.0,Retention email campaign
13273.0,7,23077,0.0012675087,0.8507149139711934,0.6380193961001888,1.0,Retention email campaign
13273.0,8,23301,0.0009539666,0.8507149139711934,0.6380193961001888,1.0,Retention email campaign
13273.0,9,23322,0.00063543796,0.8507149139711934,0.6380193961001888,1.0,Retention email campaign
13273.0,10,22419,0.00045716623,0.8507149139711934,0.6380193961001888,1.0,Retention email campaign
13274.0,1,22952,0.011395996,0.9506165318894791,0.14933719488658917,1.0,Retention email campaign
13274.0,2,21212,0.0049144286,0.9506165318894791,0.14933719488658917,1.0,Retention email campaign
13274.0,3,22423,0.0046245307,0.9506165318894791,0.14933719488658917,1.0,Retention email campaign
13274.0,4,21977,0.0014048282,0.9506165318894791,0.14933719488658917,1.0,Retention email campaign
13274.0,5,22367,0.0013250097,0.9506165318894791,0.14933719488658917,1.0,Retention email campaign
13274.0,6,20914,0.0009403376,0.9506165318894791,0.14933719488658917,1.0,Retention email campaign
13274.0,7,21156,0.0008897649,0.9506165318894791,0.14933719488658917,1.0,Retention email campaign
13274.0,8,47591D,0.00049812236,0.9506165318894791,0.14933719488658917,1.0,Retention email campaign
13274.0,9,22558,0.00039287985,0.9506165318894791,0.14933719488658917,1.0,Retention email campaign
13274.0,10,22898,0.00036454192,0.9506165318894791,0.14933719488658917,1.0,Retention email campaign
13275.0,1,85099B,0.87898654,0.9497824731371161,0.19438036724038676,0.8025358114362277,Retention email campaign
13275.0,2,22355,0.8506143,0.9497824731371161,0.19438036724038676,0.8025358114362277,Retention email campaign
13275.0,3,22456,0.83987194,0.9497824731371161,0.19438036724038676,0.8025358114362277,Retention email campaign
13275.0,4,22356,0.77843755,0.9497824731371161,0.19438036724038676,0.8025358114362277,Retention email campaign
13275.0,5,22382,0.7717301,0.9497824731371161,0.19438036724038676,0.8025358114362277,Retention email campaign
13275.0,6,21967,0.7563151,0.9497824731371161,0.19438036724038676,0.8025358114362277,Retention email campaign
13275.0,7,20718,0.7346734,0.9497824731371161,0.19438036724038676,0.8025358114362277,Retention email campaign
13275.0,8,21327,0.70827115,0.9497824731371161,0.19438036724038676,0.8025358114362277,Retention email campaign
13275.0,9,22327,0.70629853,0.9497824731371161,0.19438036724038676,0.8025358114362277,Retention email campaign
13275.0,10,20717,0.69913423,0.9497824731371161,0.19438036724038676,0.8025358114362277,Retention email campaign
13276.0,1,22865,0.9922456,0.6741613229316096,0.5101873381882279,0.9654321540895857,Personalized recommendation
13276.0,2,22114,0.98764706,0.6741613229316096,0.5101873381882279,0.9654321540895857,Personalized recommendation
13276.0,3,22111,0.9869271,0.6741613229316096,0.5101873381882279,0.9654321540895857,Personalized recommendation
